,player_name,player_url,teams,matches_played,runs_scored,hundreds,fifties,wickets,economy_rate,five_wicket_hauls,player_country,player_image,player_role,player_DOB,player_bat_hand,player_bowl_hand
327,Ashish Reddy,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4107,"Deccan Chargers, Sunrisers Hyderabad",31,280,0,0,18,9.07,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,24-02-1991,Right,Right
328,Parvinder Awana,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3982,Punjab Kings,33,5,0,0,39,8.27,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,19-07-1986,Right,Right
329,Azhar Mahmood,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2113,"Punjab Kings, Kolkata Knight Riders",23,388,0,2,29,7.82,0,Pakistan,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,28-02-1975,Right,Right
330,Raju Bhatkal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4211,Royal Challengers Bangalore,1,0,0,0,0,17.5,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,01-09-1985,Right,Right
331,Doug Bracewell,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3911,Delhi Capitals,1,12,0,0,3,8.0,0,New Zealand,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,28-09-1990,Right,Right
332,Ajit Chandila,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4091,Rajasthan Royals,12,4,0,0,11,6.21,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,05-12-1983,Right,Right
333,Michael Clarke,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3067,Pune Warriors India,6,98,0,0,2,6.09,0,Australia,https://h.cricapi.com/img/players/4e03e00c-3bb1-45bf-a26e-a025157b1a89.jpg,Batsman,02-04-1981,Right,Left
334,Kevon Cooper,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4093,Rajasthan Royals,25,116,0,0,33,7.89,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,16-02-1989,Right,Right
335,Marchant de Lange,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3927,"Kolkata Knight Riders, Mumbai Indians",5,1,0,0,5,9.39,0,South Africa,https://h.cricapi.com/img/players/70a15514-706c-45ee-bc7b-0665be38326e.jpg,Bowler,13-10-1990,Right,Right
336,Faf du Plessis,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3847,"Chennai Super Kings, Rising Pune Supergiant, Royal Challengers Bangalore",130,4133,0,33,0,16.0,0,South Africa,https://h.cricapi.com/img/players/e5912efa-da10-4342-981c-f5ae32794672.jpg,Batsman,13-07-1984,Right,Right
337,Gurkeerat Singh Mann,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4212,"Punjab Kings, Royal Challengers Bangalore",41,511,0,2,5,7.46,0,India,https://h.cricapi.com/img/players/a3d9d830-2895-4f14-ad62-e14cf45fe848.jpg,Batsman,29-06-1990,Right,Right
338,Daniel Harris,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4209,Deccan Chargers,4,111,0,0,0,8.67,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,31-12-1979,Right,Right
339,Ben Hilfenhaus,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3455,Chennai Super Kings,17,0,0,0,22,7.73,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,15-03-1983,Right,Right
340,Brad Hogg,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2068,"Rajasthan Royals, Kolkata Knight Riders",21,22,0,0,23,7.47,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,06-02-1971,Left,Left
341,Richard Levi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3939,Mumbai Indians,6,83,0,1,0,0.0,0,South Africa,https://h.cricapi.com/img/players/0b6325b8-78b7-41b0-bb6a-86986d6333a9.jpg,Batsman,14-01-1988,Right,Right
342,Chris Lynn,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4108,"Deccan Chargers, Kolkata Knight Riders, Mumbai Indians",42,1329,0,10,0,0.0,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,10-04-1990,Right,Left
343,Anustup Majumdar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4079,Pune Warriors India,4,87,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,30-04-1984,Right,Right
344,Glenn Maxwell,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3969,"Delhi Capitals, Mumbai Indians, Punjab Kings, Royal Challengers Bangalore",124,2719,0,18,31,8.31,0,Australia,https://h.cricapi.com/img/players/4ad2ef53-de91-4ac2-a50a-0cde29e69177.jpg,Batting Allrounder,14-10-1988,Right,Right
345,Clint McKay,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3735,Mumbai Indians,2,8,0,0,1,8.57,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,22-02-1983,Right,Right
346,David Miller,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3783,"Punjab Kings, Rajasthan Royals, Gujarat Titans",121,2714,1,12,0,0.0,0,South Africa,https://h.cricapi.com/img/players/2f50df2f-809d-44f9-b5be-ccb846515861.jpg,Batsman,10-06-1989,Left,Right
